Deep_House,Tropical_House,Progressive_House,Bigroom_House,Bass_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Electro_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Full_On_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Breaks,Jungle,Hybrid_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Jazz_Hop,Ambient,Chillout,Downtempo,Electronica,IDM,Indie_Dance,Brazilian_Bass,Carnival
504487157,449578789,551667752,1454328675,28277619,1419911115,554374568,477936992,470736678,1915783693,1384458204,39940080,473571728,2059042192,1836078233,1370840956,1496000550,491664890,1442179976,1417809119,2654220,1426044064,1924591638,1875359599,1863545936,1348770264,1379869382,552534771,511920169,865813017,1316547037,1996202662,31852493,2034738292,504017207,1460747728,1917263175,557579499,1868059958,1831587325,489970193,863607345,1493262321,1398834475,479408994,1376252907,568039358,862129453,2054506803,2078691285,1352684535,1485431840,1398792789,32408569,425299005,2005742415,32272728,3873009,41633236,407459608,2022903606,1397049940,1395944835,1310027595,1376826960
491236085,34690494,1855921439,427373972,401249099,1420927893,1339288014,553410371,475044035,1415339318,1356537498,1434225460,551337063,1330917326,1958892380,1373359211,1359493105,541976818,1459380011,1405354622,1331017030,427298725,1321585586,490602116,443875411,480579661,1336871959,1336871800,1834394558,1811713178,1333136250,553417999,535303882,1824972251,1373365085,534065502,1365157916,534064197,2036199935,1323574368,1818916085,1497628329,2003770997,1409263590,496869959,1323266629,1338910531,27957644,1464333105,1897918672,1864090811,461858767,2036602606,39956004,26364019,417247942,1461285,1366233360,26202259,398806,1390019057,18900756,1821172079,1471322917,518814247
1433431626,34690008,1395530772,1948840160,2038285664,1453160534,415792686,1403056076,519935361,414826122,1402983459,1415476175,571890255,1323304348,2067126532,1811403124,1419951731,1403009900,1376818368,1353357642,1306496879,28052205,1352788174,1372078391,1460045799,1454871881,2034991122,1454702032,1497879628,1874718487,1481698403,1332602526,1941642869,1343135466,518904132,2053744346,1984771750,505820115,1860065442,1365011894,28128730,2044273874,547736429,29095410,1369618793,1909065131,1427035385,1364315708,1999437265,27139377,1474810327,1439438631,2074512831,1325681735,1346989557,524178802,33410324,1969442450,465263267,25646383,1316562657,3096572,1432694740,545966400,1362127365
1485911251,33081218,503206451,27607217,403012366,1467608372,30706020,1325796812,1317217103,17562825,1350615445,1354794626,460514795,563679158,1377388100,467692447,1353626403,1826371577,534968789,1421352639,1371094908,1484226955,1365861152,1430865022,28278095,1856126959,1336871806,1874565225,1449268908,1992308144,470573542,1389806244,411922008,1863545735,1340007112,1812160538,2013636803,1872924045,1933684448,1425763466,1297743831,1395912613,26552835,408332215,526464585,2089488315,1814121173,16815415,34999458,2069885810,1869861449,1368694565,1455125001,28337686,38494869,29482865,407184,1334934056,408532524,26202714,1404654230,1420869253,865712212,1300603723,459720099
29473798,1942928182,28738070,488466793,421423257,1444896205,507134216,1308188230,506677513,1366896741,1446839057,554381440,1401265887,1939814542,517567230,1963231486,551638951,574184321,862099850,573934842,1396953301,1479234790,1299640291,512150693,443292097,1320281430,1901535275,1828015626,1981073238,407699752,1380064572,1318137958,505344658,1340311813,543968464,547466924,28028680,1470987396,1902199034,504206196,1366768876,516196908,1430724336,459925466,1300269466,1841627196,1398352894,506083262,446875010,22661796,1477630377,1980083690,1498591394,407889951,41667975,2076031336,415593059,2024854472,408055123,2028984064,1458847460,1354718,1316547370,1326191220,474567314
517855387,35283459,520459393,421148337,416554813,1876537257,1314781290,534539243,1416481405,473817743,1390299193,479029132,473817149,1322224773,1320055395,571339270,551514301,865453164,1341942694,1803442806,566772760,492808799,1362124330,1384311563,445846007,454924729,504312020,1462313466,1340616158,1997200774,1419725889,1995944713,1441206630,1387299485,509106454,27833238,2081437720,1442476881,1845360852,1308747365,483670069,1421723045,485310798,1300565418,413740209,451703297,477823150,1300595654,427595644,1865207350,1398399509,2017419541,2050544388,401249830,409302229,551337173,750328,1346252441,528196140,1965990764,1394932531,26521096,1384031147,1862975508,1347617928
862743854,33051804,508809928,569213035,1320097302,1424945204,1300305842,1955735010,1301970305,1413102005,1428729670,1388950701,1374604248,1386224111,519265676,523937791,1463014348,1810783417,1421688967,27707612,1305388,534126785,1301573132,1803901757,32337699,488647678,1321583780,1812226517,1916688870,1460830240,549411698,865861080,865453182,1351731631,1925108096,1364471887,402070917,1493052941,1918783733,498577645,513357320,28001388,26844642,1323894128,501220700,2013864865,1452599465,1342789595,2087151115,1404605117,1810233540,20069418,2086108760,522628769,29532464,437605310,813621,1418798093,399346092,37132457,1340542568,18170915,1981644675,1474219930,518094430
467590061,36024457,1294608839,402070318,34167223,2020804729,430297084,1992859765,524152214,1867288085,1396819735,416552052,1401832227,1445951991,1368205168,1346802795,1381869288,1356350441,2011655963,1914685207,1396300575,573978289,1392075430,1419506395,1403369465,1487021042,1363861111,1822645563,1846455825,1405058194,1384455876,534066320,28601834,1406790222,502706963,476324044,1401456194,1884116655,1832024243,557583535,541997909,1323369796,1839901735,1307223868,553815184,1970779495,1899790160,565941411,2085771290,1485359337,1485271373,2057353527,1854605975,26527062,405599629,1374568356,503223,1348499828,408277207,448916124,1488727763,996279,1371410220,1876048173,32299563
493551103,34880252,555984876,519265063,544479798,1482056424,1310993838,1856190712,28252723,29490359,1430957662,33035595,466795444,1402966537,1370286013,1452439232,1404632330,506874816,1819867042,2062653961,1326971720,27910769,1406461019,528116082,1401728522,2028021555,1868459910,1350322765,497371148,1808492541,1432937049,1398272061,508231548,542368119,865895927,1870328102,1311571565,30355399,1927358694,548656125,1493123649,1882913006,1357741443,522511218,416700633,1331770544,1834243935,1309435663,452608048,26678506,1333230830,2013509175,1496049360,32408431,1316375254,442314054,1810190463,1376253284,410802154,442315048,1847745160,17220321,2078782065,1355216496,41667624
465921607,31918956,1381032519,33785161,1341923051,1405533111,421160342,526093026,1466965139,1328908271,1396863143,1407705749,29401321,1308856923,485960352,1403018500,862937826,556362881,1809792493,1298535620,1347167583,1837524268,502846589,471566227,447926926,1477319356,1337028702,1406648808,2015027630,519913151,508873956,1472686606,1391794679,1345461735,543968444,23825539,1970024416,573518552,1488947117,1424777989,1486810485,1392906856,28529359,36587483,423228334,1846268377,1805264557,1897809157,2092684965,26795494,1809483005,1478542585,1478054379,36307040,1371879679,1966345259,22821103,1463425471,41633227,1373875799,1982438791,2035357354,1491809203,865309739,1483158469
541480424,404784693,544733662,34516482,27999788,1406003350,30870671,526472299,522510725,1370409211,1410520085,506425968,502706220,1388926916,1477631509,1404734676,555741884,1922989115,2009740301,523937791,1329734257,1383882506,1378288448,572847635,1946407038,562305448,1937580036,1809193612,1353125236,1379807290,518894156,559497683,509535115,494642888,1337257903,1955734631,1390601273,30569880,1913279811,1379843455,27918970,1351743161,17404506,1957982141,415793776,1867030097,35440247,1336874254,29572570,1407993284,1391484251,1954223500,1967497933,37092867,469065560,461332081,1328291432,1321508337,5099594,28071895,1403114930,27370235,1911010454,509464563,862098675
1805160650,36103024,1395760588,1361159137,434659420,461301430,445450046,2021471859,1451099843,1846942898,1446837735,1416904200,1353358183,572368938,28616438,1307789402,1263129,507936410,1850147793,573918506,1344579849,17223387,1405074938,487192646,425684914,2010721745,1903260959,1842384990,1834394556,502486960,504487162,1495999011,36921356,1318504496,1375865545,1808065328,1874253229,31997695,2039061538,1394309683,1381365160,516657030,1830908309,41667622,423227301,1294899422,481853110,1391425429,409931573,1416870614,2039383714,1263263,2058793007,415792150,456175026,36094229,35403441,1906235898,437859327,1426787685,1328505894,27512584,1405982470,472821147,1336864527
1452830531,409647285,1875390837,37239001,2098632942,35470925,1443498363,1375398610,1902442077,1390580361,2070583080,1413553662,433018103,1345463333,1447562114,1309795961,1362938523,1394313253,483378776,27204191,1888136965,29305208,1398486800,1462631395,2005038845,1423430399,1358929806,507851687,1479402148,400161970,540709212,1919183102,477839802,514556623,1817764719,1381915359,534066332,28877695,1913279814,1386198242,1306496066,1849409906,1987321174,1428655069,569985159,2000604392,1928559304,1339153776,487527820,1401263362,1838984330,1404570581,2101637286,404784665,28045418,419594230,1347717609,3685113,445462166,493735102,2091418825,1304767005,2092630422,1394264145,1307108945
1482290571,418603845,1987604408,2042647829,420513402,2005455369,41672246,1341925028,489768190,508319398,1451785226,26612931,1415351720,2025215348,543938612,1330827657,1340665212,1409766030,1861549325,1341923399,1344403513,2033917375,1428866211,525238886,1856141177,26328030,1448651865,1336856886,488577915,2013390706,1484061699,454966827,1377148344,1839280074,1356928309,499017524,2022301089,1488934830,2086581493,1439310415,1333610914,1351743162,1327831062,447079325,435289279,1845452965,1487228954,862629900,27912019,16640359,1365157282,2057353799,1822346726,34923733,33111902,28096904,463159274,3685125,31593042,1451038111,1929159919,28347787,1356074414,1355343269,1331056756
481535305,31384998,865186276,454730122,2062690071,2089807257,538828344,1380326058,485607644,1481077417,1404179179,1450197599,1901828067,1363045448,1450990985,1363947111,862937900,2048216036,1377861768,1421647019,1355249397,1360993446,1380874440,1421435479,1317410676,1444603196,1300423443,1857220449,1298516833,1371507251,555073698,1428868630,1496437498,573607325,543968437,2015970237,1947476711,513357631,1944547859,1470115659,543915491,1840954920,1804226740,1326262627,471968412,1412206002,425684710,1487015661,2007495580,26678503,1854059601,1361736009,1334381909,502364527,416388807,440208014,41632484,1451038262,26202282,448143036,1362607219,26939799,1372431412,1300604589,514543258
1340090618,34766369,1843875302,548648066,412175146,1457722224,1485788961,1375489032,424477179,29490361,1367142644,1333576107,417250083,1345463309,498331734,1354770092,1832567170,524463385,484365429,1815145487,862102842,865817606,1424715293,572047018,1913957549,36102598,1946061815,1354461063,1467245852,1378869194,1354213177,1854978753,1885024372,1395750033,1375865543,1419640545,27630190,1806070882,1492224289,2076658330,528271085,548848865,1496847709,29455198,448147037,1324576119,425828625,574112899,1488326618,1917708600,1392143000,1493061613,1490328413,409325150,31574219,440411211,22778415,1468069361,408277703,32717339,1349621848,16563246,535255134,1963132367,1300153107
503206510,32835377,516321047,31738859,408522625,1401181383,409647186,449454027,406737882,1370509032,1466416064,535070568,1468652099,2054438307,493330513,1394985561,1379294681,2024441739,571340267,1404632734,1388487249,1940115609,500684877,1305644204,424264929,1470707672,1395743394,1470425961,493156835,1410345274,1892479918,1374281231,1850175074,1872523017,1375868198,1391603212,1481305102,523041028,1813263555,1895281291,433018578,1353304159,2052804508,470736054,1805016092,572166594,1395760273,28356134,865975839,1458990435,2077815821,574197702,1369362490,39635981,428375169,463842204,463852,1371042189,23915698,31645326,1398698158,26760384,2101440582,1480669409,1344461802
555985728,410802538,1381791329,544479798,542787758,1399786483,446508551,409646262,459139512,28050994,1438590476,486628240,1306156218,550704210,424264682,1388265310,1932701639,1387329266,1906762243,443700180,532777468,1447608355,1406149916,466126699,1305364937,1969060345,1862704000,1961481487,1394301492,1955113407,550704359,863284969,1927891242,437859657,1990484353,1955734632,1418381612,26364018,2014882524,1339267409,1406024150,1962095760,1486761054,32358384,1393224389,1970779909,1377465622,26262114,1914957538,1927852192,2031077664,1937269687,1896252382,399953186,410628258,431610569,22821097,1954116826,408522583,1329858313,1397904827,26521114,1417082990,27509150,553410366
2038980776,1378159751,1326239624,32639446,27714206,2076170746,1476078676,502709826,1835653802,1878020206,1844446236,563378669,34324003,1371533724,28141814,1396698693,464035085,1364315009,1491292457,1302379466,1331017031,523634400,1396186858,515455312,471566685,492999437,1416454787,1497725534,1394478504,1992951094,1472768983,1481442129,1309149575,38679138,1319801840,28186957,1401180143,1438363679,1965283307,1345336585,29543590,28001386,459954147,437605399,1413505454,1826296133,549816148,574089901,33684625,22662051,26159290,1356309690,1831785549,37239694,399354978,26249517,22703976,2028306959,23801692,427595517,1430182755,25545186,1307319519,1317149916,1354257162
1477668562,35527420,1390446224,32823198,489998932,1404627931,405372326,1952704312,1373124179,1983686183,1399791666,2064436255,504487153,1434093966,28268045,1402984402,1411227657,2047107106,570086062,1369975882,1856459888,546540832,1382608706,422094241,32619803,469744052,1933616121,1296548157,2069398733,1407247124,2014442095,1350530100,547481851,2053295152,553345741,22968087,1342935707,2039078265,1971329638,524149271,1482936693,865798359,2055862779,399342398,451981212,1499984517,1447618221,28027493,1956642335,1937251125,1425128066,1965483798,1814086558,1811643692,452351842,31835250,38689022,1389454591,407126494,1875398476,1392143004,20563796,1950955975,1300603722,1300168961
2020975633,405599976,1857612050,28996325,407889391,30706632,1325818771,1319568575,1397502756,458995851,1363502032,571939861,865048848,1462787376,1347135012,1458405125,573927640,1391248733,1351417983,1406565180,1355267654,1361319875,1385109737,536570114,1804320232,1810065543,1998511259,1296539222,1926729750,1948456527,553308423,1884021373,1905987225,555216042,1368712694,1970633965,1311532726,545589140,1864549432,2014448032,1306497072,865795783,1301141422,573470100,481018758,1403216021,518076378,574183951,1987431788,1876892514,1356028693,5098777,1364987059,32364088,26365068,1826150668,22821116,1334934054,407889760,4450928,1959619247,25749067,2042156566,479029417,1398777091
1353531069,33937655,531040827,409647170,1446703612,413812372,422419012,1834761366,499274366,1887269511,484633501,22323551,1348712045,1352787191,424262724,1824975638,563429718,1408225093,26559013,1340473319,1302090132,1481067829,1826189305,1401905950,1399824859,1352927710,1329263415,1830492802,1406979252,1459447209,524463344,1294793794,495142075,1462535824,2026541483,2080141232,419250748,1488212875,1495966134,476631326,526411025,1350293232,29560608,27152620,517891053,446874329,1832569848,1370478630,2044672143,3643347,1313749546,1394948213,1862900216,32408538,1909726763,29747245,411213166,1356445387,465254009,1847666565,2029165650,1336789989,1484951337,1474330352,1320065149
1940468490,34834423,1325658245,436046555,440411818,2013580563,535813162,520460354,1322678210,558270472,1346862996,33987567,2032283795,563577585,28279069,1330169813,1352820165,1394851806,1886551583,1331064328,2027293555,1846025247,1391430292,1421613181,411214121,1338634386,1925107970,504017091,1424058934,472821038,2055668261,1998777816,1398242518,1882599887,1816310650,1346209347,1819726078,1970661919,1483156736,1303026440,1366922770,1810361989,26738451,1921152825,455345540,1428639508,1427034907,1385633819,559502170,1316873905,2094559973,1384472492,1441141655,1358800251,29532456,1346411757,22778427,1348798385,465262235,2055590414,2069187811,571059078,1399965629,1352993914,526697917
862961395,36492599,1401167553,36924590,399343762,1392908174,408772599,1846653633,516738775,532950451,1932318501,572045592,511404070,485960131,1310995065,1301572209,1487198552,507936411,1903517603,1424216389,1456659156,1441383460,1338148867,1452612927,1363904277,27555049,1809280223,1384280129,492985835,36921500,478229011,2084417139,1835615520,1868837883,502709881,1365194106,1873164638,2006684719,1905528337,1843851956,1865624923,1464120362,1636500,1353355860,459098944,1432582472,2082545675,1402913033,1429602010,26783299,493551097,2017499857,2053631703,1814192596,1302540449,33035837,22821104,16757356,16362374,1336638481,1999164117,26834771,1809596317,1395534090,1444037605
467595032,1478005409,1393895514,30841239,478269494,1454854326,35848703,456175686,557486306,1391389771,1342743510,545343370,534542198,1331164228,496382343,1439680845,563419994,542787605,1867228701,570994977,1360861354,1388111819,1379464141,545799123,550137108,1425037376,1490789607,1336856885,1435682234,1430295259,1298291889,1351963511,463643476,1428728766,1311630469,1487357181,1346710590,1892226532,1857944563,1479417351,1917721471,1304812923,1491193582,34834739,406737244,1454293968,518077421,2005544488,452601112,1390895831,2024450980,1983689342,1460846702,409302282,480575105,404783635,1327627461,1975141544,33495513,506986915,1497015716,26394130,1414896555,1296067267,1342954889
2034045593,35527449,1401181385,1486075945,1322134423,1465073366,32977003,1431503584,476987043,1413156217,1360746879,515223310,1318288401,1388696184,472018278,1322177647,1314456606,1326961269,1979418206,28076183,1396953609,428591195,1382367418,1320544645,1340486577,1450703738,1426410239,1321585670,488601179,2048570292,2034991490,558266546,508359975,502228532,474791897,28186962,1421446518,470563290,1983952295,1384715548,1302091431,1404414671,26925924,1322186469,1352924272,1921784236,1482080363,1353126984,481835174,28928604,1995028177,1911390545,1483616365,408587161,1849196930,29600209,27340528,1961582292,408332047,1295218,1856256083,16332563,1821172080,1410385430,509728931
486194498,419250061,508297482,517649150,34497768,1997394821,32944460,1452228045,1496849032,529823422,1392688236,1393809402,1917751217,1437557851,29384033,520521830,509781893,1808426634,1378837870,1412630213,1327878053,1294593046,1382535184,548200583,1837710387,2039463898,1390499187,1935655919,1329309678,1989169050,1450120299,2053865865,1398241555,1331582839,543968438,1365193657,2010701483,1474811373,1501446055,521417255,487598088,1449198458,26391274,1459158516,1399979552,1420178227,448518344,1373132758,485964737,2091963278,1373812562,574208329,1487712504,32408598,429769550,36871589,29181813,1886042560,24359009,409941783,2014346841,987891,1351306069,1461174378,1302084325
1470509379,567603922,553815177,34532501,470573587,1359479636,474574075,1449673027,482988842,1359750860,1400390500,1342452389,456185579,557579494,27956540,1812347344,1844440581,483680797,28383628,542368037,1903518780,27593927,1405882071,1374602803,458231634,17536461,1436744967,1348954090,2015942494,1404826245,1939456788,1315117010,1893425305,1454095891,1832774625,1419435159,2002472758,434659448,1835947075,529823276,1988615636,1834378553,1476667694,411315811,460044008,1916134075,573979581,1336656399,573919093,26750888,1949896906,1358170414,1867835610,29484283,1887085920,477933387,27836212,1457329632,465260980,415126992,424849135,17084384,2028923972,1318954485,1345916329
1414760231,417833643,862759981,1416671701,399410018,2052300531,28789106,1833515974,864564114,1401909063,1387741753,1389110708,493551054,1402966533,26873295,1352986231,1314360470,1399637977,1879539639,1418381577,1309210633,1317278853,512358041,562598423,535685794,31185150,1928707046,1969177576,484846595,476987019,1344617540,1806956262,477331023,1388690685,502709901,1353307312,1935177275,1479472933,1876657425,1299570929,1381365158,516196912,1394735033,1426269508,467166579,1322197865,464377391,1492881392,559555375,1876798599,1960623484,1378867964,1476368628,38679425,438803706,27597785,37202149,1363996795,28222659,462895723,1458191810,26521105,1888702346,1399079878,1326260959
414670221,2081953728,31838171,1975607876,480531608,862098843,1401826804,1433952878,501214035,1877685464,1346263459,1431186879,502707076,1338621732,1318224677,1400052494,1353357488,2064522115,483242871,508014419,33255745,1424317786,509098923,1378481211,23488648,1308818600,863201853,1349899046,574175172,1475525828,1325076054,862085894,27737066,1457955695,502706921,1893871399,1391587396,549321169,1855466185,2006373821,1884547316,1304822446,27492809,489997990,1456132110,1451688447,495542723,1303027042,1881816925,18810311,1917756598,1404619622,1354198883,400875180,1397460342,35345754,39324830,1394949065,408055233,32922712,1342500173,1304767001,2013517043,1300603721,1318880231
469744186,34248959,1394126356,1456782294,461518862,1429593400,1442096263,519367027,449577203,1861021940,1399189340,1294882306,521417774,1398970919,426107740,1462642292,1892237250,2036513363,1803442806,1428149512,1913677354,552120430,1456216703,1462811679,28017186,1331213755,545154768,1394691156,26625884,1484581981,1462667904,1904205601,722304,1465446103,1311825427,1831702613,1444945223,2057766702,1908419352,1340743077,1352788959,864564161,1381724166,412911109,476324536,1981085434,558242823,26177017,2075547338,1390897531,1474934986,2090732808,479223375,1418274344,33791232,1899541939,1813079632,1366247476,408277474,29473795,2020851,1368147987,1353125243,1379009738,1417299966
1422888166,406072366,573292584,1330827991,1462514227,1948112015,456370693,534065096,1403432021,35848244,1336866662,1299557111,1405437143,2022903576,30064023,1371700206,1363669429,1405898356,1399366258,547538073,1396946360,26134954,431534344,1302236048,451521009,2004423177,1819695977,520065953,28459066,1438738312,1410135190,1395757953,1861538096,1407044100,447076356,1430288020,550404928,35845401,2067021611,1309896028,1488386541,2088365367,1636504,1384121773,515541782,1389368168,26752077,1911868529,2073930706,1951212595,1399077412,1407910037,1905585802,28880359,420154843,1831849883,22644323,1421707031,409031126,3406878,1359977816,1804328711,2074404577,1332234376,37095974
2020438982,410629118,1362270664,1399785839,415792084,2057766702,1477464061,1946510565,417859613,1369815430,1341114209,510609479,518904885,1407540357,573874895,557583362,1367333968,1403044230,1973781025,1810430748,2015110493,26308893,1388730823,467595230,1323544757,505395930,1854014144,1345693146,1353125235,520461563,421563177,1313036699,573601193,1385594482,507260171,1440213739,1930308446,469065153,1483332122,571338458,1381368047,1498588473,23693989,41667077,457304070,1464120362,30854507,565941413,452814437,1912791728,28821735,1422866535,1457930077,32408562,1371881036,545589200,4900861,1358396279,425295598,26895827,1353067288,1317225684,1356411225,547359013,1320385305
1471184658,36103542,28096718,399410672,29431072,2068900903,1451251364,502228553,1297799894,1895291619,1397640893,28347785,463842975,2054015005,543006337,546724383,1428651020,507936419,865048718,1385987623,1342747680,2097928271,1458063069,1335416057,1323468287,1382270108,554381849,1421161359,1337052481,1472123852,1345468895,1448496392,1396336411,553941331,502706966,2053660323,1428684698,1866152807,1499748013,571339733,2053318701,1487983899,1309384171,27152621,450048019,546863439,518094379,27593894,2056325446,865049919,1395353232,509530648,2082256900,404184462,526099027,426852498,18943476,1881006068,26617641,34383210,1930819152,1871535794,1923458778,1381724613,1340037781
1916423873,34916589,28273424,480579880,1456124250,1346050333,1344800673,422977985,1464684434,480769734,1376818458,514121385,1935655699,1359250806,1475908227,1831704209,1415553930,518918802,1305326505,1414425585,1421614465,1395259188,1300594430,470547486,407677012,413740560,1830317883,1444168196,1375630710,1390408775,535382170,554351017,1398300161,1318641228,543968469,26548395,1918558195,1392408337,1501446051,1351918862,1365181526,446874051,1421689716,427416380,480426460,1962963323,1416805202,534315916,23200696,26676842,1487186045,2050727564,1440115516,32408260,425137586,404784900,22635881,3685117,407889205,475176273,416966381,1299106152,1904993484,519367036,1362147262
2085852485,33504153,572839905,1824148472,1397992069,409647634,406730073,1406452396,1466183952,1400171436,522529657,1377700506,412951120,2100819120,1358722755,1937575527,1954067431,1870901626,1978742154,1392834476,1352831087,1466953479,1392711445,33223259,1378690891,41672810,1475382851,1299550509,1892496189,1834383131,1844505236,1336954007,26483608,1847600235,1956207528,2047180344,1458679659,1400361707,1931608535,1356248891,1374253262,1412202251,2000864573,418602859,515453303,1821470557,2094199290,529391593,1429862252,1459666863,864564113,1333314016,1358197145,400876028,419594457,1396330093,26107925,2042487426,41633321,37211365,1307320153,26521099,1480242502,467390482,492151538
2042177514,406072369,1415819524,508630111,500412055,2076680707,1331505366,454966297,518180714,1460541430,2096615738,1309329390,509728830,1297815817,1304561586,1390540832,28816287,1491221432,531051869,28323814,1419960094,3096574,1365373814,1464929715,1980511004,1419425343,1483351211,1444726026,2083179513,1463206907,1345463306,1395760299,1948643677,2008168850,1956208965,2078144126,1454864598,1924481205,1410779249,2030087426,28859407,1341508416,534683717,1864225708,427542524,2019391990,573901104,1447250899,490637564,1430160416,485964304,26867362,1342632147,467394202,1329640448,399555390,26089355,19829594,31594104,1479229843,1301861028,493276575,1357280390,1471330265,533600178
1875343709,35806038,555186368,1890004301,420125828,2040665860,447926149,1904395569,424477698,1363178114,1385116731,407679624,415793655,1896408680,1846651819,1437149695,1358295215,1360744559,1488690868,574011528,1825109139,1385332175,1396359504,534067499,518863917,1356309083,1952665986,1847597012,1477742982,1382271566,545371881,1476661551,1388901773,1422511217,1362834600,1452055451,1905362597,32737396,1823452946,1385175616,1351603654,1979616410,27252786,31273652,504492138,1876116734,400689451,29041069,1465477946,26750908,1361542946,27046349,1419907853,1975755983,409060465,410518207,771810,1365822175,437856589,1479302689,1440290991,1992125994,2093841659,1419856981,536624590
554004025,32341810,561072023,1837952756,491277010,1408526496,35023065,508917349,512377278,479423003,2022534830,1409451852,485607172,1443111206,464373295,1336338680,1397045312,2040007048,1837255032,574134211,1444433800,574208250,1417723163,1361322873,404184893,1415728540,1325635587,516649087,28033550,1294843185,1837975671,1382985314,1332440398,1428454745,493041491,1440211666,1471948142,1939601619,1481840462,547976507,507654577,862369989,21725544,458697082,453185842,545966560,1385506816,1350717829,1463667763,2062617139,1367115518,1400584746,2043369124,407764330,1324572050,413740230,22717918,1930410327,28722716,2008834902,1424406498,20433262,1395944830,1300603718,1358397859
456175074,406072190,403136290,34532261,1846110214,407862279,409941538,862787831,538974683,1382216318,1987409397,1357977112,471968879,1402826164,1313000399,2053697844,529824782,2020471746,492144084,1403138348,1849757857,1417671103,1406462790,1296539034,33333463,498320266,1973450046,1435763634,1389945400,1927264333,1387292811,2065545284,1994571678,1813176558,1348835821,1866098013,27910126,1400369392,1496216645,489970193,1988615637,865798358,26702744,458711596,440208433,2067451323,520458588,1343898230,517525017,1419411367,1859474167,1984586531,1394976525,414980579,424474471,28875068,3494560,1813328813,33252390,31426929,1399786582,1318048968,2088029447,1300282241,1304776650
1956881964,407677437,553803803,31081097,466126677,1839078778,506515853,1461637594,1438364503,2098478066,1395944829,865812354,29572935,1394983760,437856310,1432670274,502357712,1981680489,1476185114,504349071,1311530070,865816982,493041280,865976348,1352873613,1442332379,1325436881,1884427939,511921163,535097259,1884115003,1400477164,1860357879,1852251051,1990484352,27653282,1951132224,509530616,1822395020,1323301578,489970182,1482902175,5088107,548648020,865769974,1356189483,30854531,1870617032,1399729331,3027845,1365393560,2018596421,1436019013,1947363086,570433426,399353066,4882127,1397685163,408522459,26309586,1415346128,16640378,474931706,1474265028,493285617
525285799,33085608,520398103,1367736403,423314029,1335774137,474943067,483690460,551338539,493330217,1337597029,504777431,551337765,493551063,1470483832,1399660709,480583962,1405898357,1944773716,1390207447,1327509673,28647959,1368373180,1498364078,27993867,35253930,1403293975,1359950617,1353125232,1946631099,1466185638,562592033,1835760013,1425830426,2052264350,1374901273,29095410,1448104873,1410778630,541499418,1353414890,865795790,19089864,557579074,544247597,2005057612,463159055,477992681,487527816,22516609,1897968831,546857317,1476996196,417247207,411921347,26262687,27681765,2039106210,404783895,28844375,1815248001,1318535176,1438331705,1456473935,1307129626
1485911252,34766715,555984875,34834965,864639602,400075058,496298782,1357428560,1409267093,472948161,1393038605,862728704,427373972,516609114,1450989949,1358675244,1421352639,529902467,1880539510,29481246,27888295,1359967495,1373280803,562598422,407677053,1426640151,1396186488,1319843436,1833030617,1483117043,1863091191,1886460039,505449057,1415300557,1341385692,1998644666,1445951789,32235116,410821020,1334327146,1988614700,1495130631,1341922814,416531595,445844041,1318250749,1355929158,1462115198,2060797664,1850036725,500684830,1431887871,1417400876,411214113,1452719313,501220676,453268370,2016820597,408532227,1403522701,1903517603,404440,1341994627,1831812154,419646908
1374028518,402070863,2003140808,1467021921,545718810,1305686097,1374602603,512099414,1902443904,29490358,1378791907,462516074,547698721,1299570905,506137706,866018042,574388210,1395759060,1343304899,1422179313,1335315088,546046280,1406470659,525241862,1471148791,1346383249,1474301026,1324830104,1406263841,35345576,541124088,2059107105,500955008,2046839654,504017130,1440211665,1365371794,1367524424,1913279816,1363363376,543655502,1318884232,486188694,507794767,1301861959,2092423531,1946849516,471566199,559501335,1961922079,1481164157,1848409245,1437110341,401386074,416552255,1341923629,22664074,1352598402,993158,1987140328,1390032979,16332542,1849469018,443292138,1417257181
552084318,34916584,1294734143,1852019568,1379582349,1430436202,1377233712,1425225471,501214041,1967647609,1439438779,548184489,1353376426,1345463347,517918764,1354770093,1352818369,1307366820,1353608511,1391528276,1382808053,1392218003,1301574411,515454533,497745567,1836060468,1329263416,1418090668,1390501761,1407536388,1372285778,1894055436,1900500120,1946671667,428350164,469272842,1470051756,534064352,2055964766,533380512,2015862288,1967695044,2012125944,474574496,495542297,1403711664,427614588,1480242447,487375966,26704558,1379599584,1458679699,1499768806,470760690,36089599,445153583,1367979603,1428909536,426027634,771835,1407350128,18151277,1849302094,500846366,1444039233
